Data;DataReferencia;IPCA;IPCA_Livres;IPCA_Servicos;IPCA_BensIndustrializados;IPCA_AlimentacaoDomicilio;IPCA_Administrados;Cambio;IGP-M;TaxaDesocupacao;Caminho
08/03/2023;15/05/2023;0.4;0.25;0.215;0.36;0.145;0.92;5.2;0.355;8.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2023;15/03/2023;0.74;0.4;0.32;0.395;0.59;1.75;5.2;0.325;9.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2023;15/07/2023;0.34;0.26;0.535;0.11;-0.0695;0.64;5.2;0.335;9.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2023;15/08/2023;0.25;0.19;0.25;0.2805;-0.05;0.43;5.2;0.35;9.14;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2023;15/09/2023;0.35;0.31;0.45;0.29;0.12;0.3989;5.2;0.4128;9.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2023;15/10/2023;0.44;0.48;0.54;0.46;0.48;0.437;5.227;0.46;8.985;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2023;15/06/2023;0.36;0.29;0.46;0.2094;0.12;0.57;5.2;0.4;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/08/2024;0.2;0.21;0.21;0.262;0.11;0.3;5.3417;0.31;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/05/2024;0.27;0.22;0.25;0.3;0.159;0.4639;5.2916;0.3;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/06/2024;0.25;0.235;0.36;0.24;0.145;0.41;5.3033;0.3;9.25;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/07/2024;0.22;0.195;0.41;0.08;0.12;0.395;5.3334;0.3;9.25;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/09/2024;0.25;0.29;0.35;0.28;0.196;0.28;5.35;0.3;9.25;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/04/2024;0.35;0.355;0.36;0.31;0.54;0.435;5.279;0.325;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/11/2024;0.3175;0.3175;0.32;0.259;0.45;0.375;5.35;0.325;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/12/2024;0.504;0.5704;0.6007;0.52;0.6277;0.3;5.35;0.325;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/01/2025;0.4017;0.4465;0.4;0.2975;0.61;0.4;5.305;0.325;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/02/2025;0.51;0.5;0.785;0.28;0.315;0.35;5.28;0.325;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/10/2024;0.35;0.415;0.4462;0.46;0.45;0.32;5.35;0.325;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/03/2024;0.3738;0.35;0.27;0.354;0.6092;0.43;5.31;0.39;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/02/2024;0.5;0.6205;1.0;0.3;0.36;0.35;5.29;0.345;9.35;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/01/2023;0.5;0.6205;1.0;0.3;0.36;0.35;5.29;0.345;8.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/01/2024;0.42;0.445;0.4092;0.29;0.641;0.41;5.27;0.405;9.225;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/02/2023;0.78;0.7901;1.37;0.415;0.1;0.78;5.27;0.405;8.6;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/03/2023;0.735;0.4;0.32;0.39;0.59;1.715;5.2;0.33;9.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/04/2023;0.61;0.43;0.45;0.385;0.63;1.2;5.2;0.33;8.96;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/06/2023;0.36;0.29;0.47;0.225;0.15;0.555;5.2;0.4;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/05/2023;0.4;0.25;0.2165;0.36;0.145;0.92;5.2;0.36;9.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/08/2023;0.25;0.19;0.25;0.2855;-0.03;0.445;5.2;0.35;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/09/2023;0.335;0.313;0.45;0.31;0.135;0.3989;5.2;0.4128;9.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/10/2023;0.445;0.495;0.56;0.49;0.504;0.437;5.225;0.46;9.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/11/2023;0.36;0.285;0.34;0.12;0.495;0.62;5.25;0.42;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/12/2023;0.602;0.656;0.68;0.5525;0.725;0.48;5.25;0.49;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2023;15/07/2023;0.335;0.26;0.525;0.107;-0.069;0.665;5.2;0.33;9.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/07/2024;0.22;0.21;0.41;0.157;0.2;0.39;5.3008;0.3;9.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/04/2024;0.35;0.37;0.38;0.31;0.54;0.435;5.2584;0.33;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/05/2024;0.284;0.197;0.2;0.3;0.1545;0.4639;5.2667;0.3;9.1591;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/06/2024;0.23;0.27;0.36;0.24;0.145;0.315;5.2778;0.3;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/08/2024;0.2;0.21;0.21;0.3;0.11;0.3;5.3151;0.31;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/03/2025;0.315;0.2;0.21;0.3;0.11;0.681;5.3151;0.31;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/10/2024;0.35;0.38;0.4462;0.39;0.41;0.32;5.3291;0.31;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/12/2024;0.5162;0.6425;0.74;0.4125;0.63;0.3;5.35;0.31;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/01/2025;0.4017;0.42;0.4;0.34;0.61;0.4;5.31;0.31;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/02/2025;0.5;0.5;0.785;0.25;0.315;0.3455;5.31;0.31;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/03/2024;0.3675;0.37;0.3;0.33;0.6092;0.4;5.25;0.39;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/09/2024;0.25;0.29;0.35;0.26;0.37;0.28;5.3223;0.39;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/02/2024;0.5;0.6;0.87;0.34;0.36;0.35;5.25;0.36;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/11/2024;0.32;0.295;0.32;0.2;0.445;0.375;5.3445;0.36;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/12/2023;0.5615;0.63;0.67;0.505;0.719;0.45;5.25;0.4786;8.7;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/01/2024;0.42;0.43;0.41;0.25;0.641;0.41;5.2445;0.46;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/02/2023;0.42;0.43;0.41;0.25;0.641;0.41;5.2445;0.46;8.6;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/03/2023;0.7;0.39;0.31;0.39;0.58;1.7;5.2;0.32;8.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/04/2023;0.61;0.5;0.47;0.4;0.69;1.18;5.2;0.3015;8.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/05/2023;0.41;0.25;0.27;0.365;0.145;0.92;5.2;0.4;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/01/2023;0.41;0.25;0.27;0.365;0.145;0.92;5.2;0.4;8.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/07/2023;0.32;0.26;0.505;0.12;-0.0496;0.53;5.2;0.32;8.855;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/08/2023;0.3;0.19;0.25;0.3;0.025;0.42;5.2;0.35;8.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/09/2023;0.34;0.31;0.45;0.27;0.275;0.3944;5.24;0.4149;8.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/10/2023;0.44;0.5;0.49;0.405;0.5965;0.44;5.25;0.46;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/11/2023;0.36;0.29;0.34;0.1289;0.555;0.6;5.25;0.42;8.7;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2023;15/06/2023;0.36;0.29;0.44;0.235;0.175;0.56;5.2;0.395;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/05/2024;0.27;0.194;0.18;0.29;0.14;0.4495;5.2667;0.3;9.1181;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/06/2024;0.225;0.23;0.36;0.2;0.14;0.32;5.2778;0.3;9.15;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/07/2024;0.22;0.19;0.43;0.09;0.08;0.39;5.3;0.3;9.15;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/08/2024;0.2;0.205;0.2;0.26;0.11;0.3;5.3151;0.315;9.15;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/09/2024;0.25;0.27;0.35;0.26;0.3;0.29;5.3114;0.315;9.15;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/11/2024;0.33;0.29;0.31;0.2;0.45;0.36;5.34;0.315;9.15;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/12/2024;0.51;0.6184;0.74;0.425;0.62;0.3;5.3531;0.315;9.15;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/01/2025;0.4083;0.46;0.4;0.34;0.65;0.4;5.32;0.315;9.15;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/02/2025;0.5;0.5;0.765;0.28;0.28;0.34;5.285;0.315;9.15;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/04/2024;0.35;0.3425;0.38;0.3;0.54;0.435;5.2584;0.3;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/03/2025;0.315;0.28;0.28;0.37;0.64;0.781;5.2584;0.3;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/10/2024;0.35;0.373;0.37;0.395;0.405;0.32;5.3167;0.3;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/03/2024;0.36;0.3585;0.27;0.33;0.59;0.4;5.2579;0.39;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/10/2023;0.44;0.46;0.475;0.39;0.535;0.4346;5.2501;0.47;8.7429;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/01/2024;0.445;0.4926;0.4153;0.25;0.6225;0.415;5.2746;0.44;9.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/01/2023;0.445;0.4926;0.4153;0.25;0.6225;0.415;5.2746;0.44;8.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/02/2023;0.445;0.4926;0.4153;0.25;0.6225;0.415;5.2746;0.44;8.6;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/03/2023;0.7;0.39;0.31;0.39;0.58;1.7015;5.2;0.295;8.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/02/2024;0.5;0.6;0.85;0.3;0.29;0.35;5.2563;0.35;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/05/2023;0.418;0.275;0.22;0.355;0.23;0.915;5.2;0.4;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/04/2023;0.6;0.5;0.47;0.39;0.62;1.17;5.2;0.33;8.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/07/2023;0.32;0.26;0.51;0.14;-0.0896;0.525;5.2045;0.315;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/08/2023;0.265;0.19;0.25;0.2855;-0.0375;0.42;5.23;0.352;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/09/2023;0.33;0.31;0.435;0.27;0.2;0.3994;5.2491;0.4149;8.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/11/2023;0.36;0.29;0.33;0.1289;0.515;0.52;5.2543;0.415;8.7;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/12/2023;0.561;0.625;0.665;0.455;0.739;0.465;5.25;0.5;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/03/2023;15/06/2023;0.35;0.29;0.44;0.21;0.155;0.555;5.2;0.4;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/07/2024;0.22;0.19;0.43;0.09;0.08;0.39;5.25;0.3;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/04/2024;0.35;0.34;0.38;0.3;0.54;0.435;5.25;0.3;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/05/2024;0.27;0.194;0.18;0.29;0.14;0.445;5.25;0.3;9.1181;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/06/2024;0.225;0.23;0.36;0.2;0.14;0.31;5.25;0.3;9.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/08/2024;0.2;0.2;0.2;0.26;0.11;0.3;5.2608;0.31;9.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/03/2024;0.351;0.37;0.27;0.33;0.59;0.4;5.25;0.39;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/10/2024;0.35;0.373;0.37;0.395;0.405;0.32;5.265;0.39;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/11/2024;0.3325;0.29;0.31;0.2;0.45;0.36;5.27;0.39;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/12/2024;0.5266;0.6268;0.74;0.425;0.62;0.3;5.3;0.39;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/01/2025;0.4083;0.43;0.4;0.34;0.65;0.4;5.25;0.39;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/03/2025;0.315;0.28;0.28;0.37;0.64;0.781;5.25;0.39;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/09/2024;0.25;0.27;0.35;0.26;0.3;0.28;5.26;0.39;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/02/2024;0.5;0.6;0.85;0.3;0.29;0.35;5.25;0.4;9.05;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/02/2025;0.485;0.5;0.765;0.28;0.28;0.34;5.215;0.4;9.05;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/12/2023;0.5606;0.63;0.665;0.48;0.7705;0.48;5.241;0.5;8.7;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/01/2023;0.5606;0.63;0.665;0.48;0.7705;0.48;5.241;0.5;8.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/02/2023;0.5606;0.63;0.665;0.48;0.7705;0.48;5.241;0.5;8.6;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/03/2023;0.7;0.39;0.3185;0.39;0.58;1.75;5.2;0.3;8.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/04/2023;0.6;0.5;0.494;0.375;0.62;1.17;5.2;0.35;8.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/05/2023;0.42;0.26;0.22;0.355;0.22;0.915;5.2;0.4;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/01/2024;0.435;0.4752;0.4;0.25;0.6213;0.41;5.2395;0.46;8.95;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/07/2023;0.32;0.255;0.51;0.14;-0.0896;0.52;5.2;0.315;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/08/2023;0.26;0.19;0.25;0.2855;-0.055;0.42;5.2;0.352;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/09/2023;0.33;0.31;0.435;0.28;0.2;0.4;5.2;0.4149;8.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/10/2023;0.44;0.46;0.475;0.39;0.535;0.4346;5.23;0.48;8.7429;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/11/2023;0.36;0.29;0.33;0.12;0.515;0.52;5.25;0.415;8.7;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/03/2023;15/06/2023;0.36;0.29;0.44;0.2052;0.14;0.555;5.2;0.4;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/03/2023;15/04/2024;0.35;0.34;0.36;0.27;0.535;0.435;5.25;0.32;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/03/2023;15/05/2024;0.27;0.194;0.18;0.29;0.14;0.45;5.25;0.325;9.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/03/2023;15/06/2024;0.23;0.22;0.371;0.2;0.14;0.315;5.25;0.345;9.05;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/03/2023;15/07/2024;0.22;0.19;0.43;0.09;0.0375;0.4;5.25;0.3;9.05;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/03/2023;15/08/2024;0.2;0.19;0.2;0.26;-0.02;0.3;5.2608;0.31;9.05;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/03/2023;15/11/2024;0.33;0.29;0.33;0.2;0.45;0.36;5.2665;0.31;9.05;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/03/2023;15/10/2024;0.35;0.37;0.37;0.395;0.405;0.32;5.263;0.31;9.05;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/03/2023;15/12/2024;0.51;0.6157;0.7293;0.425;0.67;0.3;5.3;0.31;9.05;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/03/2023;15/01/2025;0.4083;0.439;0.4;0.29;0.65;0.4;5.25;0.31;9.05;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/03/2023;15/02/2025;0.485;0.5;0.765;0.28;0.28;0.32;5.21;0.31;9.05;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/03/2023;15/03/2024;0.36;0.3635;0.27;0.33;0.665;0.4;5.25;0.415;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/03/2023;15/09/2024;0.25;0.27;0.35;0.26;0.27;0.28;5.25;0.415;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/03/2023;15/02/2024;0.5;0.6;0.85;0.3;0.285;0.35;5.25;0.38;9.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/03/2023;15/03/2025;0.316;0.286;0.22;0.34;0.79;0.3985;5.25;0.38;9.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/03/2023;15/12/2023;0.5606;0.63;0.665;0.505;0.791;0.44;5.24;0.5;8.75;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/03/2023;15/01/2023;0.5606;0.63;0.665;0.505;0.791;0.44;5.24;0.5;8.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/03/2023;15/02/2023;0.5606;0.63;0.665;0.505;0.791;0.44;5.24;0.5;8.6;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/03/2023;15/03/2023;0.7;0.39;0.33;0.39;0.57;1.75;5.2;0.27;8.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/03/2023;15/04/2023;0.6;0.5;0.498;0.38;0.66;1.155;5.2;0.315;8.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/03/2023;15/05/2023;0.42;0.29;0.22;0.36;0.23;0.92;5.2;0.3903;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/03/2023;15/01/2024;0.435;0.4776;0.4;0.25;0.6225;0.41;5.2395;0.44;8.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/03/2023;15/07/2023;0.32;0.26;0.51;0.15;-0.0896;0.55;5.2;0.32;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
